eventID,occurrenceID,measurementType,measurementValue,measurementValueID,measurementUnit,measurementUnitID,measurementTypeID,measurementID
IYS2022-Shimada-4-11-FC-5,IYS2022-Shimada-4-11-FC-5-2,Biomass as carbon per unit volume,11.47,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Shimada-4-11-FC-5-2-3
IYS2022-Shimada-4-11-FC-5,IYS2022-Shimada-4-11-FC-5-2,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Shimada-4-11-FC-5-2-4
IYS2022-Shimada-4-11-FC-5,IYS2022-Shimada-4-11-FC-5-2,NA,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,NA,NA,NA,IYS2022-Shimada-4-11-FC-5-2-5
IYS2022-Shimada-4-11-FC-5,IYS2022-Shimada-4-11-FC-5-3,Abundance of cells per milliliter,154,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Shimada-4-11-FC-5-3-1
IYS2022-Shimada-4-11-FC-5,IYS2022-Shimada-4-11-FC-5-3,Particulate Organic Carbon per cell,20733.57,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Shimada-4-11-FC-5-3-2
IYS2022-Shimada-4-11-FC-5,IYS2022-Shimada-4-11-FC-5-3,Biomass as carbon per unit volume,3.2,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Shimada-4-11-FC-5-3-3
IYS2022-Shimada-4-11-FC-5,IYS2022-Shimada-4-11-FC-5-3,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Shimada-4-11-FC-5-3-4
IYS2022-Shimada-4-11-FC-5,IYS2022-Shimada-4-11-FC-5-3,NA,RedRedNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200005/,NA,NA,NA,IYS2022-Shimada-4-11-FC-5-3-5
IYS2022-Shimada-4-11-FC-5,IYS2022-Shimada-4-11-FC-5-4,Abundance of cells per milliliter,64,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Shimada-4-11-FC-5-4-1
IYS2022-Shimada-4-11-FC-5,IYS2022-Shimada-4-11-FC-5-4,Particulate Organic Carbon per cell,20225.48,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Shimada-4-11-FC-5-4-2
IYS2022-Shimada-4-11-FC-5,IYS2022-Shimada-4-11-FC-5-4,Biomass as carbon per unit volume,NA,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Shimada-4-11-FC-5-4-3
IYS2022-Shimada-4-11-FC-5,IYS2022-Shimada-4-11-FC-5-4,Biomass as carbon per unit volume,1.29,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Shimada-4-11-FC-5-4-4
IYS2022-Shimada-4-11-FC-5,IYS2022-Shimada-4-11-FC-5-4,NA,OraNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200006/,NA,NA,NA,IYS2022-Shimada-4-11-FC-5-4-5
IYS2022-Shimada-4-11-FC-25,IYS2022-Shimada-4-11-FC-25-1,Abundance of cells per milliliter,5866,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Shimada-4-11-FC-25-1-1
IYS2022-Shimada-4-11-FC-25,IYS2022-Shimada-4-11-FC-25-1,Particulate Organic Carbon per cell,285.95,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Shimada-4-11-FC-25-1-2
IYS2022-Shimada-4-11-FC-25,IYS2022-Shimada-4-11-FC-25-1,Biomass as carbon per unit volume,1.68,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Shimada-4-11-FC-25-1-3
IYS2022-Shimada-4-11-FC-25,IYS2022-Shimada-4-11-FC-25-1,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Shimada-4-11-FC-25-1-4
IYS2022-Shimada-4-11-FC-25,IYS2022-Shimada-4-11-FC-25-1,NA,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,NA,NA,NA,IYS2022-Shimada-4-11-FC-25-1-5
IYS2022-Shimada-4-11-FC-25,IYS2022-Shimada-4-11-FC-25-2,Abundance of cells per milliliter,5291,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Shimada-4-11-FC-25-2-1
IYS2022-Shimada-4-11-FC-25,IYS2022-Shimada-4-11-FC-25-2,Particulate Organic Carbon per cell,1878.39,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Shimada-4-11-FC-25-2-2
IYS2022-Shimada-4-11-FC-25,IYS2022-Shimada-4-11-FC-25-2,Biomass as carbon per unit volume,9.94,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Shimada-4-11-FC-25-2-3
IYS2022-Shimada-4-11-FC-25,IYS2022-Shimada-4-11-FC-25-2,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Shimada-4-11-FC-25-2-4
IYS2022-Shimada-4-11-FC-25,IYS2022-Shimada-4-11-FC-25-2,NA,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,NA,NA,NA,IYS2022-Shimada-4-11-FC-25-2-5
IYS2022-Shimada-4-11-FC-25,IYS2022-Shimada-4-11-FC-25-3,Abundance of cells per milliliter,176,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Shimada-4-11-FC-25-3-1
IYS2022-Shimada-4-11-FC-25,IYS2022-Shimada-4-11-FC-25-3,Particulate Organic Carbon per cell,19630.64,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Shimada-4-11-FC-25-3-2
IYS2022-Shimada-4-11-FC-25,IYS2022-Shimada-4-11-FC-25-3,Biomass as carbon per unit volume,3.46,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Shimada-4-11-FC-25-3-3
IYS2022-Shimada-4-11-FC-25,IYS2022-Shimada-4-11-FC-25-3,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Shimada-4-11-FC-25-3-4
IYS2022-Shimada-4-11-FC-25,IYS2022-Shimada-4-11-FC-25-3,NA,RedRedNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200005/,NA,NA,NA,IYS2022-Shimada-4-11-FC-25-3-5
IYS2022-Shimada-4-11-FC-25,IYS2022-Shimada-4-11-FC-25-4,Abundance of cells per milliliter,89,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Shimada-4-11-FC-25-4-1
IYS2022-Shimada-4-11-FC-25,IYS2022-Shimada-4-11-FC-25-4,Particulate Organic Carbon per cell,20925.66,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Shimada-4-11-FC-25-4-2
IYS2022-Shimada-4-11-FC-25,IYS2022-Shimada-4-11-FC-25-4,Biomass as carbon per unit volume,NA,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Shimada-4-11-FC-25-4-3
IYS2022-Shimada-4-11-FC-25,IYS2022-Shimada-4-11-FC-25-4,Biomass as carbon per unit volume,1.86,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Shimada-4-11-FC-25-4-4
IYS2022-Shimada-4-11-FC-25,IYS2022-Shimada-4-11-FC-25-4,NA,OraNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200006/,NA,NA,NA,IYS2022-Shimada-4-11-FC-25-4-5
IYS2022-Shimada-4-11-FC-50,IYS2022-Shimada-4-11-FC-50-1,Abundance of cells per milliliter,6934,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Shimada-4-11-FC-50-1-1
IYS2022-Shimada-4-11-FC-50,IYS2022-Shimada-4-11-FC-50-1,Particulate Organic Carbon per cell,267.36,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Shimada-4-11-FC-50-1-2
IYS2022-Shimada-4-11-FC-50,IYS2022-Shimada-4-11-FC-50-1,Biomass as carbon per unit volume,1.85,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Shimada-4-11-FC-50-1-3
IYS2022-Shimada-4-11-FC-50,IYS2022-Shimada-4-11-FC-50-1,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Shimada-4-11-FC-50-1-4
IYS2022-Shimada-4-11-FC-50,IYS2022-Shimada-4-11-FC-50-1,NA,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,NA,NA,NA,IYS2022-Shimada-4-11-FC-50-1-5
IYS2022-Shimada-4-11-FC-50,IYS2022-Shimada-4-11-FC-50-2,Abundance of cells per milliliter,6025,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Shimada-4-11-FC-50-2-1
IYS2022-Shimada-4-11-FC-50,IYS2022-Shimada-4-11-FC-50-2,Particulate Organic Carbon per cell,1549.98,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Shimada-4-11-FC-50-2-2
IYS2022-Shimada-4-11-FC-50,IYS2022-Shimada-4-11-FC-50-2,Biomass as carbon per unit volume,9.34,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Shimada-4-11-FC-50-2-3
IYS2022-Shimada-4-11-FC-50,IYS2022-Shimada-4-11-FC-50-2,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Shimada-4-11-FC-50-2-4
IYS2022-Shimada-4-11-FC-50,IYS2022-Shimada-4-11-FC-50-2,NA,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,NA,NA,NA,IYS2022-Shimada-4-11-FC-50-2-5
IYS2022-Shimada-4-11-FC-50,IYS2022-Shimada-4-11-FC-50-3,Abundance of cells per milliliter,240,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Shimada-4-11-FC-50-3-1
IYS2022-Shimada-4-11-FC-50,IYS2022-Shimada-4-11-FC-50-3,Particulate Organic Carbon per cell,21663.01,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Shimada-4-11-FC-50-3-2
IYS2022-Shimada-4-11-FC-50,IYS2022-Shimada-4-11-FC-50-3,Biomass as carbon per unit volume,5.19,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Shimada-4-11-FC-50-3-3
IYS2022-Shimada-4-11-FC-50,IYS2022-Shimada-4-11-FC-50-3,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Shimada-4-11-FC-50-3-4
IYS2022-Shimada-4-11-FC-50,IYS2022-Shimada-4-11-FC-50-3,NA,RedRedNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200005/,NA,NA,NA,IYS2022-Shimada-4-11-FC-50-3-5
IYS2022-Shimada-4-11-FC-50,IYS2022-Shimada-4-11-FC-50-4,Abundance of cells per milliliter,76,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Shimada-4-11-FC-50-4-1
IYS2022-Shimada-4-11-FC-50,IYS2022-Shimada-4-11-FC-50-4,Particulate Organic Carbon per cell,22778.34,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Shimada-4-11-FC-50-4-2
IYS2022-Shimada-4-11-FC-50,IYS2022-Shimada-4-11-FC-50-4,Biomass as carbon per unit volume,NA,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Shimada-4-11-FC-50-4-3
IYS2022-Shimada-4-11-FC-50,IYS2022-Shimada-4-11-FC-50-4,Biomass as carbon per unit volume,1.74,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Shimada-4-11-FC-50-4-4
IYS2022-Shimada-4-11-FC-50,IYS2022-Shimada-4-11-FC-50-4,NA,OraNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200006/,NA,NA,NA,IYS2022-Shimada-4-11-FC-50-4-5
IYS2022-Shimada-4-12-FC-5,IYS2022-Shimada-4-12-FC-5-1,Abundance of cells per milliliter,9043,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Shimada-4-12-FC-5-1-1
IYS2022-Shimada-4-12-FC-5,IYS2022-Shimada-4-12-FC-5-1,Particulate Organic Carbon per cell,287.19,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Shimada-4-12-FC-5-1-2
IYS2022-Shimada-4-12-FC-5,IYS2022-Shimada-4-12-FC-5-1,Biomass as carbon per unit volume,2.6,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Shimada-4-12-FC-5-1-3
IYS2022-Shimada-4-12-FC-5,IYS2022-Shimada-4-12-FC-5-1,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Shimada-4-12-FC-5-1-4
IYS2022-Shimada-4-12-FC-5,IYS2022-Shimada-4-12-FC-5-1,NA,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,NA,NA,NA,IYS2022-Shimada-4-12-FC-5-1-5
IYS2022-Shimada-4-12-FC-5,IYS2022-Shimada-4-12-FC-5-2,Abundance of cells per milliliter,5139,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Shimada-4-12-FC-5-2-1
IYS2022-Shimada-4-12-FC-5,IYS2022-Shimada-4-12-FC-5-2,Particulate Organic Carbon per cell,1447.13,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Shimada-4-12-FC-5-2-2
IYS2022-Shimada-4-12-FC-5,IYS2022-Shimada-4-12-FC-5-2,Biomass as carbon per unit volume,7.44,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Shimada-4-12-FC-5-2-3
IYS2022-Shimada-4-12-FC-5,IYS2022-Shimada-4-12-FC-5-2,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Shimada-4-12-FC-5-2-4
IYS2022-Shimada-4-12-FC-5,IYS2022-Shimada-4-12-FC-5-2,NA,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,NA,NA,NA,IYS2022-Shimada-4-12-FC-5-2-5
IYS2022-Shimada-4-12-FC-5,IYS2022-Shimada-4-12-FC-5-3,Abundance of cells per milliliter,179,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Shimada-4-12-FC-5-3-1
IYS2022-Shimada-4-12-FC-5,IYS2022-Shimada-4-12-FC-5-3,Particulate Organic Carbon per cell,17468.15,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Shimada-4-12-FC-5-3-2
IYS2022-Shimada-4-12-FC-5,IYS2022-Shimada-4-12-FC-5-3,Biomass as carbon per unit volume,3.13,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Shimada-4-12-FC-5-3-3
IYS2022-Shimada-4-12-FC-5,IYS2022-Shimada-4-12-FC-5-3,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Shimada-4-12-FC-5-3-4
IYS2022-Shimada-4-12-FC-5,IYS2022-Shimada-4-12-FC-5-3,NA,RedRedNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200005/,NA,NA,NA,IYS2022-Shimada-4-12-FC-5-3-5
IYS2022-Shimada-4-12-FC-5,IYS2022-Shimada-4-12-FC-5-4,Abundance of cells per milliliter,80,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Shimada-4-12-FC-5-4-1
IYS2022-Shimada-4-12-FC-5,IYS2022-Shimada-4-12-FC-5-4,Particulate Organic Carbon per cell,20838.91,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Shimada-4-12-FC-5-4-2
IYS2022-Shimada-4-12-FC-5,IYS2022-Shimada-4-12-FC-5-4,Biomass as carbon per unit volume,NA,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Shimada-4-12-FC-5-4-3
IYS2022-Shimada-4-12-FC-5,IYS2022-Shimada-4-12-FC-5-4,Biomass as carbon per unit volume,1.67,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Shimada-4-12-FC-5-4-4
IYS2022-Shimada-4-12-FC-5,IYS2022-Shimada-4-12-FC-5-4,NA,OraNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200006/,NA,NA,NA,IYS2022-Shimada-4-12-FC-5-4-5
IYS2022-Shimada-4-12-FC-25,IYS2022-Shimada-4-12-FC-25-1,Abundance of cells per milliliter,9079,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Shimada-4-12-FC-25-1-1
IYS2022-Shimada-4-12-FC-25,IYS2022-Shimada-4-12-FC-25-1,Particulate Organic Carbon per cell,287.19,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Shimada-4-12-FC-25-1-2
IYS2022-Shimada-4-12-FC-25,IYS2022-Shimada-4-12-FC-25-1,Biomass as carbon per unit volume,2.61,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Shimada-4-12-FC-25-1-3
IYS2022-Shimada-4-12-FC-25,IYS2022-Shimada-4-12-FC-25-1,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Shimada-4-12-FC-25-1-4
IYS2022-Shimada-4-12-FC-25,IYS2022-Shimada-4-12-FC-25-1,NA,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,NA,NA,NA,IYS2022-Shimada-4-12-FC-25-1-5
IYS2022-Shimada-4-12-FC-25,IYS2022-Shimada-4-12-FC-25-2,Abundance of cells per milliliter,5249,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Shimada-4-12-FC-25-2-1
IYS2022-Shimada-4-12-FC-25,IYS2022-Shimada-4-12-FC-25-2,Particulate Organic Carbon per cell,1347.99,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Shimada-4-12-FC-25-2-2
IYS2022-Shimada-4-12-FC-25,IYS2022-Shimada-4-12-FC-25-2,Biomass as carbon per unit volume,7.08,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Shimada-4-12-FC-25-2-3
IYS2022-Shimada-4-12-FC-25,IYS2022-Shimada-4-12-FC-25-2,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Shimada-4-12-FC-25-2-4
IYS2022-Shimada-4-12-FC-25,IYS2022-Shimada-4-12-FC-25-2,NA,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,NA,NA,NA,IYS2022-Shimada-4-12-FC-25-2-5
IYS2022-Shimada-4-12-FC-25,IYS2022-Shimada-4-12-FC-25-3,Abundance of cells per milliliter,158,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Shimada-4-12-FC-25-3-1
IYS2022-Shimada-4-12-FC-25,IYS2022-Shimada-4-12-FC-25-3,Particulate Organic Carbon per cell,19153.53,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Shimada-4-12-FC-25-3-2
IYS2022-Shimada-4-12-FC-25,IYS2022-Shimada-4-12-FC-25-3,Biomass as carbon per unit volume,3.03,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Shimada-4-12-FC-25-3-3
IYS2022-Shimada-4-12-FC-25,IYS2022-Shimada-4-12-FC-25-3,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Shimada-4-12-FC-25-3-4
IYS2022-Shimada-4-12-FC-25,IYS2022-Shimada-4-12-FC-25-3,NA,RedRedNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200005/,NA,NA,NA,IYS2022-Shimada-4-12-FC-25-3-5
IYS2022-Shimada-4-12-FC-25,IYS2022-Shimada-4-12-FC-25-4,Abundance of cells per milliliter,72,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Shimada-4-12-FC-25-4-1
IYS2022-Shimada-4-12-FC-25,IYS2022-Shimada-4-12-FC-25-4,Particulate Organic Carbon per cell,23089.39,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Shimada-4-12-FC-25-4-2
IYS2022-Shimada-4-12-FC-25,IYS2022-Shimada-4-12-FC-25-4,Biomass as carbon per unit volume,NA,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Shimada-4-12-FC-25-4-3
IYS2022-Shimada-4-12-FC-25,IYS2022-Shimada-4-12-FC-25-4,Biomass as carbon per unit volume,1.67,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Shimada-4-12-FC-25-4-4
IYS2022-Shimada-4-12-FC-25,IYS2022-Shimada-4-12-FC-25-4,NA,OraNano,http://vocab.nerc.ac.uk/collection/F02/current/F0200006/,NA,NA,NA,IYS2022-Shimada-4-12-FC-25-4-5
IYS2022-Shimada-4-12-FC-50,IYS2022-Shimada-4-12-FC-50-1,Abundance of cells per milliliter,5345,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Shimada-4-12-FC-50-1-1
IYS2022-Shimada-4-12-FC-50,IYS2022-Shimada-4-12-FC-50-1,Particulate Organic Carbon per cell,292.15,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Shimada-4-12-FC-50-1-2
IYS2022-Shimada-4-12-FC-50,IYS2022-Shimada-4-12-FC-50-1,Biomass as carbon per unit volume,1.56,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Shimada-4-12-FC-50-1-3
IYS2022-Shimada-4-12-FC-50,IYS2022-Shimada-4-12-FC-50-1,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Shimada-4-12-FC-50-1-4
IYS2022-Shimada-4-12-FC-50,IYS2022-Shimada-4-12-FC-50-1,NA,OraPicoProk,http://vocab.nerc.ac.uk/collection/F02/current/F0200003/,NA,NA,NA,IYS2022-Shimada-4-12-FC-50-1-5
IYS2022-Shimada-4-12-FC-50,IYS2022-Shimada-4-12-FC-50-2,Abundance of cells per milliliter,4626,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Shimada-4-12-FC-50-2-1
IYS2022-Shimada-4-12-FC-50,IYS2022-Shimada-4-12-FC-50-2,Particulate Organic Carbon per cell,1797.83,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Shimada-4-12-FC-50-2-2
IYS2022-Shimada-4-12-FC-50,IYS2022-Shimada-4-12-FC-50-2,Biomass as carbon per unit volume,8.32,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Shimada-4-12-FC-50-2-3
IYS2022-Shimada-4-12-FC-50,IYS2022-Shimada-4-12-FC-50-2,Biomass as carbon per unit volume,NA,NA,microgram carbon per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UUGS/, ,IYS2022-Shimada-4-12-FC-50-2-4
IYS2022-Shimada-4-12-FC-50,IYS2022-Shimada-4-12-FC-50-2,NA,RedPico,http://vocab.nerc.ac.uk/collection/F02/current/F0200004/,NA,NA,NA,IYS2022-Shimada-4-12-FC-50-2-5
IYS2022-Shimada-4-12-FC-50,IYS2022-Shimada-4-12-FC-50-3,Abundance of cells per milliliter,193,NA,cells per milliliter,http://vocab.nerc.ac.uk/collection/P06/current/UCML/,http://vocab.nerc.ac.uk/collection/P01/current/PYTTAFTX/,IYS2022-Shimada-4-12-FC-50-3-1
IYS2022-Shimada-4-12-FC-50,IYS2022-Shimada-4-12-FC-50-3,Particulate Organic Carbon per cell,19890.88,NA,femtogram,http://vocab.nerc.ac.uk/collection/P06/current/FMTG/, ,IYS2022-Shimada-4-12-FC-50-3-2
IYS2022-Shimada-4-12-FC-50,IYS2022-Shimada-4-12-FC-50-3,Biomass as carbon per unit volume,3.83,NA,microgram carbon per liter,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/, ,IYS2022-Shimada-4-12-FC-50-3-3
